athleticsHostname,groupSize,collegeId,collegeName,slug,city,state,canonicalDivision,baseballWebsiteUrl,importedCoachCount
njcaastats.prestosports.com,404,cmox2o3ns006iqtbkf41vg0jo,Surry Community College,surry-community-college,,NC,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/surrycommunitycollege,0
njcaastats.prestosports.com,404,cmox23alx00coqtfkwwa6kfhm,Sussex County Community College,sussex-county-community-college,,NJ,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/sussexcountycommunitycollege,0
njcaastats.prestosports.com,404,cmox1gk9a00bfqtsgxqoctl3d,Tallahassee State College,tallahassee-state-college,,FL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/tallahasseestatecollege,0
njcaastats.prestosports.com,404,cmox1gkap00biqtsgb8q7r863,Temple College,temple-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/templecollege,0
njcaastats.prestosports.com,404,cmox2o3pb006lqtbkfaynpac8,Terra State,terra-state,,OH,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/terrastate,0
njcaastats.prestosports.com,404,cmox1gkc000blqtsg0cpjkqpx,Three Rivers Community College - MO,three-rivers-community-college-mo,,MO,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/threeriverscommunitycollegemo,0
njcaastats.prestosports.com,404,cmox2o3qt006oqtbkhak9bo7b,Tompkins Cortland Community College,tompkins-cortland-community-college,,NY,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/tompkinscortlandcommunitycollege,0
njcaastats.prestosports.com,404,cmox1gkdi00boqtsgvoj3d2eq,Trinidad State College,trinidad-state-college,,CO,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/trinidadstatecollege,0
njcaastats.prestosports.com,404,cmox1gkg900buqtsgnrq48ujw,Tyler Junior College,tyler-junior-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/tylerjuniorcollege,0
njcaastats.prestosports.com,404,cmox23ana00crqtfkrw1vnvi0,UA Rich Mountain,ua-rich-mountain,,IN,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/uarichmountain,0
njcaastats.prestosports.com,404,cmox2o3sa006rqtbkc43ldcq1,UCNJ,ucnj,,NJ,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/ucnj,0
njcaastats.prestosports.com,404,cmox1gkhm00bxqtsglgq2idhq,USC Lancaster,usc-lancaster,,SC,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/usclancaster,0
njcaastats.prestosports.com,404,cmox1gkj000c0qtsgx1eij6lh,USC Salkehatchie,usc-salkehatchie,,SC,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/uscsalkehatchie,0
njcaastats.prestosports.com,404,cmox1gkkd00c3qtsgold75ly9,USC Sumter,usc-sumter,,SC,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/uscsumter,0
njcaastats.prestosports.com,404,cmox1gklr00c6qtsg8qezbdpk,USC Union,usc-union,,SC,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/uscunion,0
njcaastats.prestosports.com,404,cmox23aos00cuqtfktpuiswsq,Ulster County Community College,ulster-county-community-college,,NY,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/ulstercountycommunitycollege,0
njcaastats.prestosports.com,404,cmox23aq600cxqtfkyjhp3w70,University of Connecticut at Avery Point,university-of-connecticut-at-avery-point,,CT,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/universityofconnecticutataverypoint,0
njcaastats.prestosports.com,404,cmox1gkn200c9qtsgf9pf8wry,Utah State Eastern,utah-state-eastern,,UT,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/utahstateeastern,0
njcaastats.prestosports.com,404,cmox1gkog00ccqtsga0ref81z,Vernon College,vernon-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/vernoncollege,0
njcaastats.prestosports.com,404,cmox23ark00d0qtfkteanoym0,Vincennes University,vincennes-university,,IN,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/vincennesuniversity,0
njcaastats.prestosports.com,404,cmox2o3tr006uqtbkrhov0y39,Virginia Peninsula Community College,virginia-peninsula-community-college,,VA,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/virginiapeninsulacc,0
njcaastats.prestosports.com,404,cmox1gkpr00cfqtsgwc2yi7pi,Volunteer State Community College,volunteer-state-community-college,,TN,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/volunteerstatecommunitycollege,0
njcaastats.prestosports.com,404,cmox1gl0t00d3qtsg0vj6iryt,WVU Potomac State College,wvu-potomac-state-college,,WV,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/wvupotomacstatecollege,0
njcaastats.prestosports.com,404,cmox1gkr300ciqtsgmhl2k7f2,Wabash Valley College,wabash-valley-college,,IL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/wabashvalleycollege,0
njcaastats.prestosports.com,404,cmox23asy00d3qtfk5a7q4bqy,Wake Technical Community College,wake-technical-community-college,,NC,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/waketechnicalcommunitycollege,0
njcaastats.prestosports.com,404,cmox23aub00d6qtfkuqdpvvbi,Wallace Community College-Dothan,wallace-community-college-dothan,,AL,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/wallacecommunitycollegedothan,0
njcaastats.prestosports.com,404,cmox23avm00d9qtfkzb7lv6gr,Wallace Community College-Selma,wallace-community-college-selma,,MA,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/wallacecommunitycollegeselma,0
njcaastats.prestosports.com,404,cmox1gksg00clqtsgbvxep6gl,Wallace State Community College-Hanceville,wallace-state-community-college-hanceville,,IL,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/wallacestatecommunitycollegehancevil,0
njcaastats.prestosports.com,404,cmox1gktv00coqtsgc6v2fzzt,Walters State Community College,walters-state-community-college,,TN,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/waltersstatecommunitycollege,0
njcaastats.prestosports.com,404,cmox2o3v8006xqtbk0p0dpqt7,Waubonsee Community College,waubonsee-community-college,,IL,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/waubonseecommunitycollege,0
njcaastats.prestosports.com,404,cmox1gkv800crqtsgb7ei8hlo,Weatherford College,weatherford-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/weatherfordcollege,0
njcaastats.prestosports.com,404,cmox23ax100dcqtfkixn0o5r0,Westchester Community College,westchester-community-college,,NY,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/westchestercommunitycollege,0
njcaastats.prestosports.com,404,cmox1gkwn00cuqtsgahiksw3o,Western Nebraska Community College,western-nebraska-community-college,,NE,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/westernnebraskacommunitycollege,0
njcaastats.prestosports.com,404,cmox23ayg00dfqtfk1u7ly64f,Western Oklahoma State College,western-oklahoma-state-college,,OK,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/westernoklahomastatecollege,0
njcaastats.prestosports.com,404,cmox2o3wp0070qtbkiluu4rwj,Western Technical College,western-technical-college,,WI,NJCAA_D3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/westerntechnicalcollege,0
njcaastats.prestosports.com,404,cmox1gky300cxqtsgcg0ex03r,Western Texas College,western-texas-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/westerntexascollege,0
njcaastats.prestosports.com,404,cmox23azu00diqtfkp5kot3nj,Westmoreland County Community College,westmoreland-county-community-college,,PA,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/westmorelandcountycc,0
njcaastats.prestosports.com,404,cmox1gkzf00d0qtsgnq4fvfir,Wharton County Junior College,wharton-county-junior-college,,TX,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/whartoncountyjuniorcollege,0
njcaastats.prestosports.com,404,cmox23b1a00dlqtfkj3zj56u5,Williston State College,williston-state-college,,ND,NJCAA_D2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/willistonstatecollege,0
njcaastats.prestosports.com,404,cmox1gl2700d6qtsg49sd4h9t,Yavapai College,yavapai-college,,AZ,NJCAA_D1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/yavapaicollege,0
naiastats.prestosports.com,177,cmowzryn20000qt4wsg538yat,Abraham Baldwin,abraham-baldwin,,GA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/abrahambaldwinga,0
naiastats.prestosports.com,177,cmowzrysg0003qt4wbdg2f2jr,Aquinas,aquinas,,MICH.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/aquinasmi,0
naiastats.prestosports.com,177,cmox063zr0006qtgch1gd613b,Arizona Christian,arizona-christian,,AZ,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/arizonachristianaz,0
naiastats.prestosports.com,177,cmox0641a0009qtgc0iweu1f4,Arkansas Baptist,arkansas-baptist,,AR,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/arkansasbaptist,0
naiastats.prestosports.com,177,cmox0642r000cqtgch0h1atsx,Ave Maria,ave-maria,,FL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/avemariafl,0
naiastats.prestosports.com,177,cmowzrytw0006qt4wacqwr2gf,Avila,avila,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/avilamo,0
naiastats.prestosports.com,177,cmox0645g000iqtgc55oneldh,Baker,baker,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/bakerks,0
naiastats.prestosports.com,177,cmowzryve0009qt4w4wlg04nk,Bellevue,bellevue,,NE,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/bellevuene,0
naiastats.prestosports.com,177,cmowzrywy000cqt4wzskexlt2,Benedictine,benedictine,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/benedictineks,0
naiastats.prestosports.com,177,cmox0649h000rqtgcaps3f0qu,Benedictine Mesa,benedictine-mesa,,AZ,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/benedictinemesaaz,0
naiastats.prestosports.com,177,cmowzryyd000fqt4w75l1pt86,Bethany,bethany,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/bethanyks,0
naiastats.prestosports.com,177,cmowzryzu000iqt4wi8kavbkx,Bethel,bethel,,TN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/betheltn,0
naiastats.prestosports.com,177,cmowzrz19000lqt4w1y1r6d6b,Blue Mountain Christian,blue-mountain-christian,,MS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/bluemountainchristianms,0
naiastats.prestosports.com,177,cmowzrz2p000oqt4wud5eghaw,Bluefield,bluefield,,VA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/bluefieldva,0
naiastats.prestosports.com,177,cmowzrz46000rqt4wrxx7o7a9,Brescia,brescia,,KY,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/bresciaky,0
naiastats.prestosports.com,177,cmowzrz5k000uqt4wc3s1vgx6,Brewton-Parker,brewton-parker,,GA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/brewtonparkerga,0
naiastats.prestosports.com,177,cmowzrz74000xqt4wdm59y6gz,Briar Cliff,briar-cliff,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/briarcliffia,0
naiastats.prestosports.com,177,cmox064lo001iqtgcjv8mnkmc,British Columbia,british-columbia,,BC,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/britishcolumbia,0
naiastats.prestosports.com,177,cmowzrz9y0013qt4w9muhmjp3,Bushnell,bushnell,,OR,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/bushnellor,0
naiastats.prestosports.com,177,cmowzrzhj001iqt4wu3gf43ii,CIU,ciu,,SC,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/ciusc,0
naiastats.prestosports.com,177,cmowzrzbf0016qt4wfhlncr35,Calumet,calumet,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/calumetin,0
naiastats.prestosports.com,177,cmox064r0001uqtgcyhmfa4ad,Campbellsville,campbellsville,,KY,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/campbellsvilleky,0
naiastats.prestosports.com,177,cmowzrzct0019qt4wgwahltd6,Carolina,carolina,,N.C.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/carolinanc,0
naiastats.prestosports.com,177,cmowzrzeb001cqt4wjs0rswex,Central Baptist,central-baptist,,ARK.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/centralbaptistar,0
naiastats.prestosports.com,177,cmowzrzfr001fqt4wjyk1e88l,Central Christian,central-christian,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/centralchristianks,0
naiastats.prestosports.com,177,cmox064v10023qtgczbgq56zf,Central Methodist,central-methodist,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/centralmethodistmo,0
naiastats.prestosports.com,177,cmowzrzj0001lqt4wws226tj0,Clarke,clarke,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/clarkeia,0
naiastats.prestosports.com,177,cmowzrzkk001oqt4wwekf7ggs,Cleary,cleary,,MI,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/clearymi,0
naiastats.prestosports.com,177,cmox06509002fqtgcjaki8slx,College of Idaho,college-of-idaho,,ID,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/collegeofidaho,0
naiastats.prestosports.com,177,cmowzrzm0001rqt4wm5n56kzt,Columbia,columbia,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/columbiamo,0
naiastats.prestosports.com,177,cmowzrzng001uqt4wid2g788z,Concordia,concordia,,NEB.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/concordiane,0
naiastats.prestosports.com,177,cmox06561002rqtgc733yszez,Corban,corban,,OR,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/corbanor,0
naiastats.prestosports.com,177,cmox0657g002uqtgcg017dzgh,Cornerstone,cornerstone,,MI,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/cornerstonemi,0
naiastats.prestosports.com,177,cmowzrzqf0020qt4w2rmdzd30,Crowley's Ridge,crowley-s-ridge,,AR,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/crowleysridgear,0
naiastats.prestosports.com,177,cmowzrzrv0023qt4wrvj7v2vn,Culver-Stockton,culver-stockton,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/culverstocktonmo,0
naiastats.prestosports.com,177,cmox065bi0033qtgcf3sg14rd,Cumberland,cumberland,,TENN.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/cumberlandtn,0
naiastats.prestosports.com,177,cmox065cu0036qtgcta2s6lf3,Cumberlands,cumberlands,,KY.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/cumberlandsky,0
naiastats.prestosports.com,177,cmowzrztc0026qt4w837yizhj,Dakota State,dakota-state,,SD,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/dakotastatesd,0
naiastats.prestosports.com,177,cmowzrzus0029qt4w9fs1lx8o,Dakota Wesleyan,dakota-wesleyan,,SD,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/dakotawesleyansd,0
naiastats.prestosports.com,177,cmowzrzw9002cqt4wnsx4sgpq,Defiance College,defiance-college,,OH,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/defiancecollegeoh,0
naiastats.prestosports.com,177,cmowzrzxr002fqt4wstnzqq2z,Dickinson State,dickinson-state,,ND,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/dickinsonstatend,0
naiastats.prestosports.com,177,cmowzrzzj002iqt4wjp7qml4q,Dillard,dillard,,LA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/dillardla,0
naiastats.prestosports.com,177,cmowzs014002lqt4wj1mlkru4,Doane,doane,,NE,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/doanene,0
naiastats.prestosports.com,177,cmowzs02p002oqt4w5u5siqo9,Dordt,dordt,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/dordtia,0
naiastats.prestosports.com,177,cmox065nf003uqtgc8c0fmcjy,Eastern Oregon,eastern-oregon,,OR,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/easternoregon,0
naiastats.prestosports.com,177,cmovlhu2n0060qt200npnptgr,Embry-Riddle,embry-riddle,Daytona Beach,AZ,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/embryriddleaz,0
naiastats.prestosports.com,177,cmowzs065002uqt4wwjq3lvoj,Evangel,evangel,,MO.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/evangelmo,0
naiastats.prestosports.com,177,cmowzs07m002xqt4wawsr2z9y,Faulkner,faulkner,,AL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/faulkneral,0
naiastats.prestosports.com,177,cmowzs0970030qt4wk3t17vg1,Fisher,fisher,,MA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/fisherma,0
naiastats.prestosports.com,177,cmox065u60049qtgczm8bph8k,Florida Memorial,florida-memorial,,FL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/floridamemorialfl,0
naiastats.prestosports.com,177,cmox065vh004cqtgcp9njea3d,Florida National,florida-national,,FL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/floridanationalfl,0
naiastats.prestosports.com,177,cmox065wv004fqtgct0gzr6xf,Freed-Hardeman,freed-hardeman,,TENN.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/freedhardemantn,0
naiastats.prestosports.com,177,cmowzs0an0033qt4whk11ikps,Friends,friends,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/friendsks,0
naiastats.prestosports.com,177,cmox065zl004lqtgckt3to19k,Georgetown,georgetown,,KY.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/georgetown,0
naiastats.prestosports.com,177,cmowzs0c60036qt4w3zl8yw6w,Goshen,goshen,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/goshenin,0
naiastats.prestosports.com,177,cmowzs0dp0039qt4wx5ce1gbn,Grace,grace,,IND.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/gracein,0
naiastats.prestosports.com,177,cmox06652004xqtgcdt0tmpi9,Graceland,graceland,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/graceland,0
naiastats.prestosports.com,177,cmox0666f0050qtgcpy1opj6v,Grand View,grand-view,,IA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/grandview,0
naiastats.prestosports.com,177,cmowzs0f8003cqt4w2i4hkdh1,Hannibal-LaGrange,hannibal-lagrange,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/hanniballagrangemo,0
naiastats.prestosports.com,177,cmowzs0gt003fqt4wrycagik9,Harris-Stowe,harris-stowe,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/harrisstowemo,0
naiastats.prestosports.com,177,cmox066af0059qtgc98qcsc7y,Hastings,hastings,,NE,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/hastings,0
naiastats.prestosports.com,177,cmox066bq005cqtgcwroasbo1,Hope International,hope-international,,CA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/hopeinternational,0
naiastats.prestosports.com,177,cmox066d3005fqtgc1tg2a1cp,Houston-Victoria,houston-victoria,,TX,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/houstonvictoria,0
naiastats.prestosports.com,177,cmowzs0ic003iqt4w0udpeydi,Huntington,huntington,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/huntingtonin,0
naiastats.prestosports.com,177,cmox066g1005lqtgc9k82gfo7,Huston-Tillotson,huston-tillotson,,TX,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/hustontillotson,0
naiastats.prestosports.com,177,cmowzs0jv003lqt4wamuq6dql,IU Columbus,iu-columbus,,IND.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/iucolumbusind,0
naiastats.prestosports.com,177,cmox066o70063qtgcesmejger,IU Kokomo,iu-kokomo,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/iukokomo,0
naiastats.prestosports.com,177,cmox066hf005oqtgcambkvktk,Indiana South Bend,indiana-south-bend,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/indianasouthbend,0
naiastats.prestosports.com,177,cmox066is005rqtgc1k2001tz,Indiana Southeast,indiana-southeast,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/indianasoutheast,0
naiastats.prestosports.com,177,cmox066k7005uqtgc83tqxsn0,Indiana Tech,indiana-tech,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/indianatech,0
naiastats.prestosports.com,177,cmox066lk005xqtgctz7oerky,Indiana Wesleyan,indiana-wesleyan,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/indianawesleyanin,0
naiastats.prestosports.com,177,cmovlhvad008lqt20v64qa5f4,Jamestown,jamestown,Jamestown,N.D.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/jamestown,0
naiastats.prestosports.com,177,cmox066qy0069qtgco1avrdjp,Jarvis Christian,jarvis-christian,,TX,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/jarvischristian,0
naiastats.prestosports.com,177,cmowzs0mz003rqt4w9dtclhuh,Johnson,johnson,,TN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/johnsontn,0
naiastats.prestosports.com,177,cmowzs0og003uqt4womnogrq7,Judson,judson,,IL,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/judsonil,0
naiastats.prestosports.com,177,cmox066v1006iqtgcllhmn9xz,Kansas Wesleyan,kansas-wesleyan,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/kansaswesleyan,0
naiastats.prestosports.com,177,cmowzs0py003xqt4w2b5x3mjw,Keiser,keiser,,FLA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/keiser,0
naiastats.prestosports.com,177,cmox066xq006oqtgc1hw3zms8,Kentucky Christian,kentucky-christian,,KY,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/kentuckychristian,0
naiastats.prestosports.com,177,cmowzs0uo0046qt4wfr3hrw5d,LSU Alexandria,lsu-alexandria,,LA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/lsualexandria,0
naiastats.prestosports.com,177,cmowzs0w50049qt4wzavead73,LSU Shreveport,lsu-shreveport,,LA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/lsushreveport,0
naiastats.prestosports.com,177,cmox066z4006rqtgchicxxtpc,La Sierra,la-sierra,,CA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/lasierra,0
naiastats.prestosports.com,177,cmox0670h006uqtgc73tzy1mv,Lawrence Tech,lawrence-tech,,MI,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/lawrencetech,0
naiastats.prestosports.com,177,cmowzs0ro0040qt4w6yk3fqcd,Lewis-Clark State,lewis-clark-state,,IDAHO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/lewisclarkstate,0
naiastats.prestosports.com,177,cmox067330070qtgc2vra1ndq,Lindsey Wilson,lindsey-wilson,,KY.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/lindseywilson,0
naiastats.prestosports.com,177,cmox0674e0073qtgccuv9vkx5,Louisiana Christian,louisiana-christian,,LA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/louisianachristian,0
naiastats.prestosports.com,177,cmox0675s0076qtgcqe0r7lig,Lourdes,lourdes,,OH,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/lourdes,0
naiastats.prestosports.com,177,cmowzs0t60043qt4w612g566d,Loyola,loyola,,LA.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/loyola,0
naiastats.prestosports.com,177,cmowzs0xk004cqt4wnl1891ss,Madonna,madonna,,MICH.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/madonna,0
naiastats.prestosports.com,177,cmox067ch007lqtgceo3tu6aq,Marian,marian,,IN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/marianin,0
naiastats.prestosports.com,177,cmox067dt007oqtgcup27yusi,Mayville State,mayville-state,,ND,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mayvillestate,0
naiastats.prestosports.com,177,cmowzs0z2004fqt4w3uj81px9,McPherson,mcpherson,,KAN.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/mcpherson,0
naiastats.prestosports.com,177,cmox067gh007uqtgcqrq09vgr,Michigan-Dearborn,michigan-dearborn,,MI,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/michigandearborn,0
naiastats.prestosports.com,177,cmox067hw007xqtgci55b1wtd,MidAmerica Nazarene,midamerica-nazarene,,KS,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/midamericanazarene,0
naiastats.prestosports.com,177,cmox067j70080qtgcbr5o9igh,Middle Georgia State,middle-georgia-state,,GA,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/middlegeorgiastate,0
naiastats.prestosports.com,177,cmox067kl0083qtgczg7bx4q5,Midland,midland,,NE,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/midland,0
naiastats.prestosports.com,177,cmox067ly0086qtgcybk0ndn8,Midway,midway,,KY,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/midway,0
naiastats.prestosports.com,177,cmowzs10i004iqt4welwstpp9,Milligan,milligan,,TN,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/milligantn,0
naiastats.prestosports.com,177,cmowzs11x004lqt4wcw37qxqh,Mission,mission,,MO.,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/missionmo,0
naiastats.prestosports.com,177,cmox067q3008fqtgcc3zc2s24,Missouri Baptist,missouri-baptist,,MO,NAIA,https://naiastats.prestosports.com/sports/bsb/2024-25/teams/missouribaptist,0
