id,name,slug,city,state,zipCode,latitude,longitude,division,conference
"cmovortuq00giqt7gtidu6e1m","New York University","new-york-university","","NY","","","","",""
"cmovlhx6z00cfqt20ae1fwoz2","Newberry","newberry","Newberry","South Carolina","","","","",""
"cmorjasr50046qt4wpnm8sum8","Newberry College","newberry-college","Newberry","SC","","","","",""
"cmovlhx8d00ciqt20g6t4j0he","Newman","newman","Wichita","Kansas","","","","",""
"cmou7g55900f6qtkwnbzbwha4","Niagara University","niagara-university","Niagara University","NY","","","","",""
"cmou87sao00m3qt8o9ltpx7xj","Nicholls State University","nicholls-state-university","Thibodaux","LA","","","","",""
"cmovortw600glqt7gjew9erx8","Nichols College","nichols-college","","MA","","","","",""
"cmou7v16500guqtfgg29wl5pq","Norfolk State University","norfolk-state-university","Norfolk","VA","","","","",""
"cmox2o2nz004iqtbkbxx2wnfk","North Arkansas College","north-arkansas-college","","AR","","","","",""
"cmou72rgb00c9qtt82x6a8jc6","North Carolina A&T State University","north-carolina-at-state-university","Greensboro","NC","","","","",""
"cmou7v17l00gxqtfg0hn9bpcu","North Carolina Central University","north-carolina-central-university","Durham","NC","","","","",""
"cmoriruwm000iqtm02t4sd889","North Carolina State University","north-carolina-state-university","Raleigh","NC","","","","",""
"cmovortxl00goqt7gyra936s0","North Carolina Wesleyan University","north-carolina-wesleyan-university","","NC","","","","",""
"cmovortz200grqt7gzege7bvq","North Central College","north-central-college","","IL","","","","",""
"cmox238z30099qtfkes4ze3ts","North Central Missouri College","north-central-missouri-college","","MO","","","","",""
"cmox1gikw007uqtsggme75zyn","North Central Texas College","north-central-texas-college","","TX","","","","",""
"cmovoru0m00guqt7g2kej3n66","North Central University","north-central-university","","MN","","","","",""
"cmox2o2pe004lqtbkhb09qqb1","North Dakota State College of Science","north-dakota-state-college-of-science","","ND","","","","",""
"cmovlhx9r00clqt20g7fkb61m","North Georgia","north-georgia","Dahlonega","Georgia","","","","",""
"cmovlhxb700coqt20ixz4ht1r","North Greenville","north-greenville","Tigerville","South Carolina","","","","",""
"cmorj0gl80023qtiowcp5onup","North Greenville University","north-greenville-university","Tigerville","SC","","","","",""
"cmox2390f009cqtfk7yqu7f8q","North Iowa Area Community College","north-iowa-area-community-college","","IA","","","","",""
"cmovoru2300gxqt7g703etay1","North Park University","north-park-university","","IL","","","","",""
"cmox2o2qw004oqtbkl22srla5","Northampton Community College","northampton-community-college","","PA","","","","",""
"cmox2391w009fqtfkwzoiiu73","Northeast Community College","northeast-community-college","","NE","","","","",""
"cmox2393c009iqtfks278qq4p","Northeast Mississippi Community College","northeast-mississippi-community-college","","MS","","","","",""
"cmox1gimb007xqtsg8a3f3q0v","Northeast Texas Community College","northeast-texas-community-college","","TX","","","","",""
"cmox1ginu0080qtsgss3h6zzz","Northeastern Junior College","northeastern-junior-college","","CO","","","","",""
"cmox1gip70083qtsgqexr65bo","Northeastern Oklahoma AM College","northeastern-oklahoma-am-college","","OK","","","","",""
"cmovlhxcm00crqt209jupcmmz","Northeastern State","northeastern-state","Tahlequah","Oklahoma","","","","",""
"cmou72rhq00ccqtt8mnchz644","Northeastern University","northeastern-university","Boston","MA","","","","",""
"cmox2o2sd004rqtbk0mjj3lrs","Northern Essex Community College","northern-essex-community-college","","MA","","","","",""
"cmou7skp000gcqtag9gme0a5g","Northern Illinois University","northern-illinois-university","DeKalb","IL","","","","",""
"cmou7aqmx00duqt44ki7648cp","Northern Kentucky University","northern-kentucky-university","Highland Heights","KY","","","","",""
"cmox2394q009lqtfkzsswuqop","Northern Oklahoma College-Enid","northern-oklahoma-college-enid","","ID","","","","",""
"cmox23969009oqtfklqdhm5d3","Northern Oklahoma College-Tonkawa","northern-oklahoma-college-tonkawa","","WA","","","","",""
"cmovlhxdz00cuqt207uigs0ed","Northern State","northern-state","Aberdeen","South Dakota","","","","",""
"cmox2o2tt004uqtbkuh5a9l9i","Northland Community & Technical College","northland-community-and-technical-college","","MN","","","","",""
"cmox1giqk0086qtsgmzqum4zj","Northwest Florida State College","northwest-florida-state-college","","FL","","","","",""
"cmox2397r009rqtfkmtp9eot3","Northwest Mississippi Community College","northwest-mississippi-community-college","","MS","","","","",""
"cmovlhxfd00cxqt20qgl09l0y","Northwest Missouri State","northwest-missouri-state","Maryville","Missouri","","","","",""
"cmovlhxgs00d0qt201g9dh1r9","Northwest Nazarene","northwest-nazarene","Nampa","Idaho","","","","",""
"cmox1gis00089qtsgi4923klc","Northwest-Shoals Community College","northwest-shoals-community-college","","AL","","","","",""
"cmowzs1aw0053qt4wrwplawbf","Northwestern","northwestern","","IA","","","","",""
"cmox0684y009cqtgca2arq0at","Northwestern Ohio","northwestern-ohio","","OH","","","","",""
"cmovlhxia00d3qt20r6084hq3","Northwestern Oklahoma State","northwestern-oklahoma-state","Alva","Oklahoma","","","","",""
"cmou87sc400m6qt8og6qwpy7g","Northwestern State University","northwestern-state-university","Natchitoches","LA","","","","",""
"cmoss3un1003cqtao6c08qtft","Northwestern University","northwestern-university","Evanston","IL","","","","",""
"cmovlhxjp00d6qt20323ukp9t","Northwood","northwood","Midland","Michigan","","","","",""
"cmovoru3n00h0qt7gzttmfjan","Norwich University","norwich-university","","VT","","","","",""
"cmovoru5500h3qt7gvvnkvw4q","Notre Dame of Maryland University","notre-dame-of-maryland-university","","MD","","","","",""
"cmovlhxl300d9qt20apc8lhde","Nova Southeastern","nova-southeastern","Davie","Florida","","","","",""
"cmox1gitd008cqtsg6n5t643k","Nunez Community College","nunez-community-college","","LA","","","","",""
"cmox068ed009xqtgcluu00ea6","OUAZ","ouaz","","AZ","","","","",""
"cmowzs1cg0056qt4w6u7raqqy","Oakland City","oakland-city","","IN","","","","",""
"cmou7aqq300e0qt44815c4i48","Oakland University","oakland-university","Rochester","MI","","","","",""
"cmox2o2va004xqtbk1jhuxnfl","Oakton Community College","oakton-community-college","","IL","","","","",""
"cmowzs1dw0059qt4w4xp8tyqi","Oakwood","oakwood","","AL","","","","",""
"cmovoru6p00h6qt7gxpujwz5x","Oberlin College","oberlin-college","","OH","","","","",""
"cmovoru8400h9qt7gfjap72vr","Occidental College","occidental-college","","CA","","","","",""
"cmox2o2wy0050qtbkugl6cji9","Ocean County College","ocean-county-college","","NJ","","","","",""
"cmox1gius008fqtsga7j8hcz0","Odessa College","odessa-college","","TX","","","","",""
"cmovoru9j00hcqt7gh75qx8vt","Oglethorpe University","oglethorpe-university","","GA","","","","",""
"cmovlhxmk00dcqt209jcidi7u","Ohio Dominican","ohio-dominican","Columbus","Ohio","","","","",""
"cmovorub700hfqt7gaprtmouq","Ohio Northern University","ohio-northern-university","","OH","","","","",""
"cmoss3uob003fqtaoxl8favwc","Ohio State University","ohio-state-university","Columbus","OH","","","","",""
"cmou7skqk00gfqtagxrcr2y5r","Ohio University","ohio-university","Athens","OH","","","","",""
"cmovorucq00hiqt7gyor7s378","Ohio Wesleyan University","ohio-wesleyan-university","","OH","","","","",""
"cmovlhxnx00dfqt20hmf5qpv9","Oklahoma Baptist","oklahoma-baptist","Shawnee","Oklahoma","","","","",""
"cmovlhxpb00diqt203axxq5d8","Oklahoma Christian","oklahoma-christian","Oklahoma City","Oklahoma","","","","",""
"cmosun07l004xqtlgmfv1xuiu","Oklahoma State University","oklahoma-state-university","Stillwater","OK","","","","",""
"cmox06893009lqtgc3tmk8itu","Oklahoma Wesleyan","oklahoma-wesleyan","","OK","","","","",""
"cmou3bzi30069qtvo7egz1i63","Old Dominion University","old-dominion-university","Norfolk","VA","","","","",""
"cmox1giw4008iqtsgh7hy8lxx","Olive-Harvey College","olive-harvey-college","","IL","","","","",""
"cmowzs1fe005cqt4w0s54p5m8","Olivet Nazarene","olivet-nazarene","","IL","","","","",""
"cmox1gixk008lqtsg7kg6hwsx","Olney Central College","olney-central-college","","IL","","","","",""
"cmox2o2ye0053qtbkw0avx34g","Onondaga Community College","onondaga-community-college","","NY","","","","",""
"cmox23996009uqtfksoglfby5","Orange County Community College","orange-county-community-college","","NY","","","","",""
"cmou3xril0070qt5slpmm4icd","Oregon State University","oregon-state-university","Corvallis","OR","","","","",""
"cmox068bq009rqtgc9w14f64u","Oregon Tech","oregon-tech","","OR","","","","",""
"cmox1giz5008oqtsgjmt7hhrw","Otero College","otero-college","","CO","","","","",""
"cmowzs1gw005fqt4wv7ntre67","Ottawa","ottawa","","KAN.","","","","",""
"cmovorue700hlqt7gx65qmy9g","Otterbein University","otterbein-university","","OH","","","","",""
"cmovlhxqp00dlqt20ayxkj4v0","Ouachita Baptist","ouachita-baptist","Arkadelphia","Arkansas","","","","",""
"cmox068fn00a0qtgc5m18fxv4","Our Lady of the Lake","our-lady-of-the-lake","","TX","","","","",""
"cmox2o2zv0056qtbkvkq7qjv5","Owens Community College","owens-community-college","","OH","","","","",""
"cmovlhxs300doqt20oobjf1my","Pace","pace","Pleasantville","New York","","","","",""
"cmovorufy00hoqt7g9vufsy3i","Pacific Lutheran University","pacific-lutheran-university","","WA","","","","",""
"cmovoruhd00hrqt7go1gw32r2","Pacific University (Oregon)","pacific-university-oregon","","OR","","","","",""
"cmovlhxtf00drqt20s8jo0hvf","Palm Beach Atlantic","palm-beach-atlantic","West Palm Beach","Florida","","","","",""
"cmox239al009xqtfkvic9q7xx","Palm Beach State College","palm-beach-state-college","","FL","","","","",""
"cmox1gj0k008rqtsgfv1kv1h6","Panola College","panola-college","","TX","","","","",""
"cmox239ch00a0qtfkz09j6rwl","Paradise Valley Community College","paradise-valley-community-college","","AZ","","","","",""
"cmox1gj22008uqtsgx2lb472o","Paris Junior College","paris-junior-college","","TX","","","","",""
"cmox068h500a3qtgcyxillt4u","Park","park","","MO","","","","",""
"cmowzs1ib005iqt4w3i7tnck9","Park-Gilbert","park-gilbert","","AZ","","","","",""
"cmox239dx00a3qtfkg1liwy4c","Parkland College","parkland-college","","IL","","","","",""
"cmovlhxuv00duqt200ok5efye","Parkside","parkside","Somers","Wisconsin","","","","",""
"cmox239fc00a6qtfkm421us4p","Pasco-Hernando State College","pasco-hernando-state-college","","FL","","","","",""
"cmorj0hfm003uqtiog7x8nfgh","Patrick & Henry Community College","patrick-and-henry-community-college","Martinsville","VA","","","","",""
"cmox239i500acqtfkgxl4im62","Pearl River Community College","pearl-river-community-college","","MS","","","","",""
"cmox1gj3e008xqtsgrl4frpin","Pellissippi State Community College","pellissippi-state-community-college","","TN","","","","",""
"cmovoruit00huqt7gs5hmgxcq","Penn State Berks College","penn-state-berks-college","","PA","","","","",""
"cmovoruk900hxqt7g00s2zdsx","Penn State Brandywine","penn-state-brandywine","","PA","","","","",""
"cmoss3upz003iqtao5i62w3ay","Penn State University","penn-state-university","University Park","PA","","","","",""
"cmovorum400i0qt7gwqyr84ui","Penn State University, Abington","penn-state-university-abington","","PA","","","","",""
"cmovoruqt00i3qt7gfhte0xw1","Penn State University, Altoona","penn-state-university-altoona","","PA","","","","",""
"cmovorutc00i6qt7gjesi0x8w","Pennsylvania College of Technology","pennsylvania-college-of-technology","","PA","","","","",""
"cmovoruuv00i9qt7gzeo01l3x","Pennsylvania State Univ. Erie, the Behrend College","pennsylvania-state-univ-erie-the-behrend-college","","PA","","","","",""
"cmox1gj4r0090qtsgw4rlbl51","Pensacola State College","pensacola-state-college","","FL","","","","",""
"cmou8ea9700oiqt6sl6kxo6py","Pepperdine University","pepperdine-university","Malibu","CA","","","","",""
"cmox068jq00a9qtgc4gcrrdbl","Peru State","peru-state","","NE","","","","",""
"cmorj0h01002xqtio79vlbprn","Pfeiffer University","pfeiffer-university","Misenheimer","NC","","","","",""
"cmowzs1jr005lqt4womndsl7h","Philander Smith","philander-smith","","AR","","","","",""
"cmox239jn00afqtfkb1zwh43e","Phoenix College","phoenix-college","","AZ","","","","",""
"cmorj0h5p0039qtio5itydr8m","Piedmont University","piedmont-university","Demorest","GA","","","","",""
"cmowzs1l7005oqt4wcore2glb","Pikeville","pikeville","","KY","","","","",""
"cmox239l100aiqtfkz09l1rha","Pima Community College","pima-community-college","","AZ","","","","",""
"cmox239mf00alqtfk3vrs42cg","Pitt Community College","pitt-community-college","","NC","","","","",""
"cmovlhxw900dxqt20w6fu75hv","Pittsburg State","pittsburg-state","Pittsburg","Kansas","","","","",""
"cmovlhxxo00e0qt20r5np3ykj","Pitt–Johnstown","pitt-johnstown","Johnstown","Pennsylvania","","","","",""
"cmovoruzl00iiqt7ggmia2s4r","Plattsburgh State University of New York","plattsburgh-state-university-of-new-york","","NY","","","","",""
"cmovorv1200ilqt7g392bty6l","Plymouth State University","plymouth-state-university","","NH","","","","",""
"cmox068ny00aiqtgc74yuw2t8","Point","point","","GA","","","","",""
"cmovlhxz300e3qt20zmbj53fk","Point Loma Nazarene","point-loma-nazarene","San Diego","California","","","","",""
"cmovlhy0j00e6qt20i08bl64b","Point Park","point-park","Pittsburgh","Pennsylvania","","","","",""
"cmox1gj670093qtsgua774c0h","Polk State College","polk-state-college","","FL","","","","",""
"cmovorv2h00ioqt7g6m1xdbga","Pomona-Pitzer Colleges","pomona-pitzer-colleges","","CA","","","","",""
"cmovlhy2100e9qt20knw6rcyp","Post","post","Waterbury","Connecticut","","","","",""
"cmox239nt00aoqtfkxs8kf48a","Prairie State College","prairie-state-college","","IL","","","","",""
"cmou8bkh800n6qtuwr2b80tng","Prairie View A&M University","prairie-view-am-university","Prairie View","TX","","","","",""
"cmox1gj7j0096qtsgexvr10ot","Pratt Community College","pratt-community-college","","KS","","","","",""
"cmovorv3y00irqt7g1d9pccrh","Pratt Institute","pratt-institute","","NY","","","","",""
"cmou6tv5p00biqti096g6a7i8","Presbyterian College","presbyterian-college","Clinton","SC","","","","",""
"cmox239p700arqtfk23k3vtri","Prince George's Community College","prince-george-s-community-college","","MD","","","","",""
"cmou7ekvb00elqtx8wqvell5p","Princeton University","princeton-university","Princeton","NJ","","","","",""
"cmovorv5m00iuqt7gvnksyvar","Principia College","principia-college","","IL","","","","",""
"cmowzs1mn005rqt4wreae274s","Providence Christian","providence-christian","","CA","","","","",""
"cmou6ba8100arqtictr839l1x","Providence College","providence-college","Providence","RI","","","","",""
"cmovorv7500ixqt7gmtvlo0h4","Purchase College, State University of New York","purchase-college-state-university-of-new-york","","NY","","","","",""
"cmovlhy3j00ecqt20a4zbf1lx","Purdue Northwest","purdue-northwest","Hammond","Indiana","","","","",""
"cmoss3ura003lqtaodex5xyz9","Purdue University","purdue-university","West Lafayette","IN","","","","",""
"cmovlhy5300efqt20uit2ec6z","Queens (NY)","queens-ny","Queens","New York","","","","",""
"cmorj0gtv002lqtio6lhkp2sn","Queens University of Charlotte","queens-university-of-charlotte","Charlotte","NC","","","","",""
"cmox2o31b0059qtbkrd1etcak","Queensborough Community College","queensborough-community-college","","NY","","","","",""
"cmovlhy6j00eiqt20cx0lvxqu","Quincy","quincy","Quincy","Illinois","","","","",""
"cmou7g56n00f9qtkw20et5as4","Quinnipiac University","quinnipiac-university","Hamden","CT","","","","",""
"cmox2o32u005cqtbknbu9hei2","Quinsigamond Community College","quinsigamond-community-college","","MA","","","","",""
"cmou6tv7100blqti0ro2wk1tg","Radford University","radford-university","Radford","VA","","","","",""
"cmovorv8o00j0qt7gsnou6gev","Ramapo College","ramapo-college","","NJ","","","","",""
"cmovorva500j3qt7gj6bulmyp","Randolph College","randolph-college","","VA","","","","",""
"cmorj0he8003rqtioktmlnu94","Randolph-Macon College","randolph-macon-college","Ashland","VA","","","","",""
"cmox1gj8y0099qtsgrquvasi8","Ranger College","ranger-college","","TX","","","","",""
"cmox239qo00auqtfk68f66upa","Raritan Valley Community College","raritan-valley-community-college","","NJ","","","","",""
"cmox239s200axqtfk2tfn9rnd","Redlands Community College","redlands-community-college","","OK","","","","",""
"cmovorvde00j9qt7gvdhex5ym","Regent University","regent-university","","VA","","","","",""
"cmovlhy7y00elqt20ah7mqqah","Regis","regis","Denver","Colorado","","","","",""
"cmovorveu00jcqt7guhcq7zn7","Regis College (Massachusetts)","regis-college-massachusetts","","MA","","","","",""
"cmox239tf00b0qtfkd5vmnymk","Reid State Technical College","reid-state-technical-college","","AL","","","","",""
"cmowzs1o3005uqt4wpekfzkhk","Reinhardt","reinhardt","","GA.","","","","",""
"cmorj0h79003cqtioydx0o97u","Reinhardt University","reinhardt-university","Waleska","GA","","","","",""
"cmox1gjab009cqtsgimtjx4gp","Rend Lake College","rend-lake-college","","IL","","","","",""
"cmovorvga00jfqt7gjs9vy6kz","Rensselaer Polytechnic Institute","rensselaer-polytechnic-institute","","NY","","","","",""
"cmovorvhs00jiqt7g1uqmbhcw","Rhode Island College","rhode-island-college","","RI","","","","",""
"cmovorvjc00jlqt7g4h3pm5yf","Rhodes College","rhodes-college","","TN","","","","",""
"cmou57edu007xqtdwf0oux6v3","Rice University","rice-university","Houston","TX","","","","",""
"cmox239ut00b3qtfkxg3e034j","Richard Bland College","richard-bland-college","","VA","","","","",""
"cmou7g58200fcqtkwlr36bze7","Rider University","rider-university","Lawrenceville","NJ","","","","",""
"cmox2o349005fqtbkgb3bbdnw","Ridgewater College","ridgewater-college","","MN","","","","",""
"cmox068ry00arqtgctwx7egcp","Rio Grande","rio-grande","","OH","","","","",""
"cmovorvks00joqt7geqdjaic5","Ripon College","ripon-college","","WI","","","","",""
"cmox2o35r005iqtbkzwaj9v87","Riverland Community College","riverland-community-college","","MN","","","","",""
"cmovorvmj00jrqt7go3q4tm78","Rivier University","rivier-university","","NH","","","","",""
"cmox1gjbq009fqtsgv8e9aih2","Roane State Community College","roane-state-community-college","","TN","","","","",""
"cmowzs1pl005xqt4w10de1dc1","Rochester Christian","rochester-christian","","MICH.","","","","",""
"cmox2o378005lqtbk8ffxza60","Rochester Community and Technical College","rochester-community-and-technical-college","","MN","","","","",""
"cmovorvo000juqt7ghkdesutl","Rochester Institute of Technology","rochester-institute-of-technology","","NY","","","","",""
"cmox239w500b6qtfk3p4wbg4k","Rock Valley College","rock-valley-college","","IL","","","","",""
"cmovorvpj00jxqt7gaytikwgn","Rockford University","rockford-university","","IL","","","","",""
"cmovlhy9d00eoqt20q66jrk0c","Rockhurst","rockhurst","Kansas City","Missouri","","","","",""
"cmox2o38t005oqtbk7kvql8mr","Rockingham Community College","rockingham-community-college","","NC","","","","",""
"cmox239xj00b9qtfk9csffm3a","Rockland Community College","rockland-community-college","","NY","","","","",""
"cmovorvr100k0qt7g0r3aihqc","Roger Williams University","roger-williams-university","","RI","","","","",""
"cmovlhyau00erqt2017ori99m","Rogers State","rogers-state","Claremore","Oklahoma","","","","",""
"cmovlhycb00euqt20dzllw6mo","Rollins","rollins","Winter Park","Florida","","","","",""
"cmovlhydu00exqt20e4eyofkx","Roosevelt","roosevelt","Chicago","Illinois","","","","",""
"cmox1gjd4009iqtsg9rv924hr","Rose State College","rose-state-college","","OK","","","","",""
"cmovorvsk00k3qt7gyd0d8smw","Rose-Hulman Institute of Technology","rose-hulman-institute-of-technology","","IN","","","","",""
"cmovorvtz00k6qt7gs7tfioq1","Rosemont College","rosemont-college","","PA","","","","",""
"cmox2o3bw005uqtbkuzqvpco4","Rowan College South Jersey - Gloucester","rowan-college-south-jersey-gloucester","","NJ","","","","",""
"cmox2o3ab005rqtbktwn2g470","Rowan College of South Jersey-Cumberland","rowan-college-of-south-jersey-cumberland","","ND","","","","",""
"cmovorvvf00k9qt7gqqa41pr8","Rowan University","rowan-university","","NJ","","","","",""
"cmox2o3dd005xqtbkfawub6w0","Roxbury Community College","roxbury-community-college","","MA","","","","",""
"cmovorvwu00kcqt7gip16w0ue","Russell Sage College","russell-sage-college","","NY","","","","",""
"cmowzs1r40060qt4waqra6rcg","Rust","rust","","MS","","","","",""
"cmoss3usl003oqtaorrzcvm28","Rutgers University","rutgers-university","New Brunswick","NJ","","","","",""
"cmovorvya00kfqt7gkq618s9o","Rutgers, The State Univ. of New Jersey, Camden","rutgers-the-state-univ-of-new-jersey-camden","","NJ","","","","",""
"cmovorvzp00kiqt7gbmawgrxg","Rutgers, The State Univ. of New Jersey, Newark","rutgers-the-state-univ-of-new-jersey-newark","","NJ","","","","",""
"cmox2o3jc0069qtbkr283774r","SUNY Adirondack","suny-adirondack","","NY","","","","",""
"cmox2o3kv006cqtbkssc0iyts","SUNY Broome Community College","suny-broome-community-college","","NY","","","","",""
"cmox2o3mb006fqtbk9iqfpioj","SUNY Niagara","suny-niagara","","NY","","","","",""
"cmou7g59h00ffqtkwxjhhqadq","Sacred Heart University","sacred-heart-university","Fairfield","CT","","","","",""
"cmovlhyf800f0qt20jfr4x1hp","Saginaw Valley State","saginaw-valley-state","University Center","Michigan","","","","",""
"cmovlhygp00f3qt20wmbq24m8","Saint Anselm","saint-anselm","Goffstown","New Hampshire","","","","",""
"cmovorw1300klqt7gsq1ooj6c","Saint Elizabeth University","saint-elizabeth-university","","NJ","","","","",""
"cmowzs1sl0063qt4w2c8vrz25","Saint Francis","saint-francis","","IN","","","","",""
"cmou7zwi600jiqt182wps2oyk","Saint Francis University","saint-francis-university","Loretto","PA","","","","",""
"cmovorw2i00koqt7gzwop54e9","Saint John's University (Minnesota)","saint-john-s-university-minnesota","","MN","","","","",""
"cmovorw3z00krqt7gdq5zu3f2","Saint Joseph's College (Maine)","saint-joseph-s-college-maine","","ME","","","","",""
"cmou65qh80093qt1oh6psc6h9","Saint Joseph's University","saint-josephs-university","Philadelphia","PA","","","","",""
"cmovlhyi300f6qt20it5gxvxp","Saint Leo","saint-leo","St. Leo","Florida","","","","",""
"cmou65qio0096qt1o4osfjy36","Saint Louis University","saint-louis-university","St. Louis","MO","","","","",""
"cmovlhyjh00f9qt2024miaooh","Saint Martin's","saint-martin-s","Lacey","Washington","","","","",""
"cmox068x900b3qtgciov963rh","Saint Mary","saint-mary","","KS","","","","",""
"cmovorw5q00kuqt7gz0a9dr09","Saint Mary's College (Indiana)","saint-mary-s-college-indiana","","IN","","","","",""
"cmou8eabz00ooqt6s0y8qips5","Saint Mary's College of California","saint-marys-college-of-california","Moraga","CA","","","","",""
"cmovorw7a00kxqt7gdbv2ckxw","Saint Mary's University of Minnesota","saint-mary-s-university-of-minnesota","","MN","","","","",""
"cmovlhykw00fcqt20y8te1ju4","Saint Michael's","saint-michael-s","Colchester","Vermont","","","","",""
"cmou7g5av00fiqtkwd5p6smd8","Saint Peter's University","saint-peters-university","Jersey City","NJ","","","","",""
"cmowzs1u50066qt4whaf1rcgo","Saint Xavier","saint-xavier","","IL","","","","",""
"cmovlhyma00ffqt20pipts79a","Salem","salem","Salem","West Virginia","","","","",""
"cmox2o3eu0060qtbkzteg6b9a","Salem Community College","salem-community-college","","NJ","","","","",""
"cmovorw8s00l0qt7g7rk397w1","Salem State University","salem-state-university","","MA","","","","",""
"cmovorwa900l3qt7glrtaex0m","Salisbury University","salisbury-university","","MD","","","","",""
"cmox1gjen009lqtsgixb3jop3","Salt Lake Community College","salt-lake-community-college","","UT","","","","",""
"cmou74gda00dfqtbowljcz5qy","Sam Houston State University","sam-houston-state-university","Huntsville","TX","","","","",""
"cmou869xz00l9qtjkp3n01t3v","Samford University","samford-university","Birmingham","AL","","","","",""
"cmou3xrju0073qt5sqs3jf1rt","San Diego State University","san-diego-state-university","San Diego","CA","","","","",""
"cmovlhynq00fiqt20ar83rcxl","San Francisco State","san-francisco-state","San Francisco","California","","","","",""
"cmox1gjg2009oqtsg8cc00u2y","San Jacinto College-North","san-jacinto-college-north","","TX","","","","",""
"cmou7y6qy00icqtocgehc57zb","San Jose State University","san-jose-state-university","San Jose","CA","","","","",""
"cmou8eagb00oxqt6s7ah1xrvm","Santa Clara University","santa-clara-university","Santa Clara","CA","","","","",""
"cmox1gjhc009rqtsgss0xcbu0","Santa Fe College","santa-fe-college","","FL","","","","",""
"cmovorwbt00l6qt7gl3p59cmw","Sarah Lawrence College","sarah-lawrence-college","","NY","","","","",""
"cmox239yx00bcqtfkn5vpdmq0","Sauk Valley Community College","sauk-valley-community-college","","IL","","","","",""
"cmovlhyp600flqt207syyfzrt","Savannah State","savannah-state","Savannah","Georgia","","","","",""
"cmox23a0q00bfqtfk4uc0f3os","Schoolcraft College","schoolcraft-college","","MI","","","","",""
"cmovorwda00l9qt7gxj7d6yyq","Schreiner University","schreiner-university","","TX","","","","",""
"cmox23a2400biqtfknqf9i88p","Scottsdale Community College","scottsdale-community-college","","AZ","","","","",""
"cmou8cts300o6qtlo0noyht46","Seattle University","seattle-university","Seattle","WA","","","","",""
"cmox1gjio009uqtsghi76jial","Seminole State College","seminole-state-college","","OK","","","","",""
"cmox1gjk0009xqtsggvw0lnmp","Seminole State College of Florida","seminole-state-college-of-florida","","FL","","","","",""
"cmou6baap00axqtic1q6c8vze","Seton Hall University","seton-hall-university","South Orange","NJ","","","","",""
"cmovlhyql00foqt20q5ysfsw6","Seton Hill","seton-hill","Greensburg","Pennsylvania","","","","",""
"cmox1gjlf00a0qtsg4iqboy07","Seward County Community College","seward-county-community-college","","KS","","","","",""
"cmox1gjmt00a3qtsg03uu1u52","Shawnee Community College","shawnee-community-college","","IL","","","","",""
"cmox068zw00b9qtgcnky6lc4v","Shawnee State","shawnee-state","","OH","","","","",""
"cmox1gjo900a6qtsgt5mpdty1","Shelton State Community College","shelton-state-community-college","","AL","","","","",""
"cmovorwes00lcqt7gy2kmw2h1","Shenandoah University","shenandoah-university","","VA","","","","",""
"cmovlhyrz00frqt2094zy15lq","Shepherd","shepherd","Shepherdstown","West Virginia","","","","",""
"cmovlhytd00fuqt20mduvy71h","Shippensburg","shippensburg","Shippensburg","Pennsylvania","","","","",""
"cmovlhyuq00fxqt20631jflop","Shorter","shorter","Rome","Georgia","","","","",""
"cmou7g5c700flqtkwnuf1bsxy","Siena College","siena-college","Loudonville","NY","","","","",""
"cmox0691700bcqtgctrse79j7","Siena Heights","siena-heights","","MI","","","","",""
"cmovorwg900lfqt7gq5qe5nx8","Simmons University","simmons-university","","MA","","","","",""
"cmowzs1vl0069qt4wsqb6a8yr","Simpson","simpson","","CA","","","","",""
"cmovorwhr00liqt7ge84z7igf","Simpson College","simpson-college","","IA","","","","",""
"cmovlhyw300g0qt20y3yrg02l","Sioux Falls","sioux-falls","Sioux Falls","South Dakota","","","","",""
"cmovorwj800llqt7g2xdurwnf","Skidmore College","skidmore-college","","NY","","","","",""
"cmovlhyxh00g3qt20s6uio0us","Slippery Rock","slippery-rock","Slippery Rock","Pennsylvania","","","","",""
"cmox1gjpu00a9qtsgbl9vr26a","Snead State Community College","snead-state-community-college","","AL","","","","",""
"cmox23a3j00blqtfk5wkn3bpa","South Arkansas College","south-arkansas-college","","AR","","","","",""
"cmou7v19400h0qtfgytxc7nrk","South Carolina State University","south-carolina-state-university","Orangeburg","SC","","","","",""
"cmox23a4v00boqtfkj75nusd7","South Florida State College","south-florida-state-college","","FL","","","","",""
"cmox1gjr900acqtsgk91radq6","South Georgia State College","south-georgia-state-college","","GA","","","","",""
"cmox23a6a00brqtfky43m0ojy","South Mountain Community College","south-mountain-community-college","","AZ","","","","",""
"cmox1gjsn00afqtsgo0ngyrn5","South Suburban College","south-suburban-college","","IL","","","","",""
"cmox23a7r00buqtfkxxof53xc","Southeast Arkansas College","southeast-arkansas-college","","AR","","","","",""
"cmox1gju100aiqtsg9mi5d8p9","Southeast Community College","southeast-community-college","","NE","","","","",""
"cmou8257y00k3qtfo1yehrrpj","Southeast Missouri State University","southeast-missouri-state-university","Cape Girardeau","MO","","","","",""
"cmowzs1x2006cqt4wjutn86j4","Southeastern","southeastern","","FLA.","","","","",""
"cmox23a9600bxqtfkpqj9pkip","Southeastern Community College","southeastern-community-college","","IA","","","","",""
"cmox23aao00c0qtfkyqilmey3","Southeastern Community College-Whiteville","southeastern-community-college-whiteville","","NC","","","","",""
"cmox1gjvc00alqtsgicz8usug","Southeastern Illinois College","southeastern-illinois-college","","IL","","","","",""
